"CountryName";"CountryCode";"Year";"Value"
"El Salvador";"SLV";"1988";"12.57"
"El Salvador";"SLV";"1989";"8.08"
"El Salvador";"SLV";"1990";"6.81"
"El Salvador";"SLV";"1991";"26.30"
"El Salvador";"SLV";"1992";"24.14"
"El Salvador";"SLV";"1993";"31.80"
"El Salvador";"SLV";"1994";"41.05"
"El Salvador";"SLV";"1995";"42.18"
"El Salvador";"SLV";"1996";"31.50"
"El Salvador";"SLV";"1997";"46.60"
"El Salvador";"SLV";"1998";"46.57"
"El Salvador";"SLV";"1999";"35.80"
"El Salvador";"SLV";"2000";"41.93"
"El Salvador";"SLV";"2001";"45.82"
"El Salvador";"SLV";"2002";"48.61"
"El Salvador";"SLV";"2003";"42.74"
"El Salvador";"SLV";"2004";"45.36"
"El Salvador";"SLV";"2005";"41.76"
"El Salvador";"SLV";"2006";"42.62"
"El Salvador";"SLV";"2007";"43.80"
"El Salvador";"SLV";"2008";"37.48"
"El Salvador";"SLV";"2009";"43.70"
"El Salvador";"SLV";"2010";"34.96"
"El Salvador";"SLV";"2011";"34.05"
"El Salvador";"SLV";"2012";"35.95"
"Eritrea";"ERI";"1992";"100.00"
"Eritrea";"ERI";"1993";"100.00"
"Eritrea";"ERI";"1994";"100.00"
"Eritrea";"ERI";"1995";"100.00"
"Eritrea";"ERI";"1996";"100.00"
"Eritrea";"ERI";"1997";"99.53"
"Eritrea";"ERI";"1998";"99.49"
"Eritrea";"ERI";"1999";"99.53"
"Eritrea";"ERI";"2000";"99.52"
"Eritrea";"ERI";"2001";"99.57"
"Eritrea";"ERI";"2002";"99.61"
"Eritrea";"ERI";"2003";"99.64"
"Eritrea";"ERI";"2004";"99.65"
"Eritrea";"ERI";"2005";"99.65"
"Eritrea";"ERI";"2006";"99.26"
"Eritrea";"ERI";"2007";"99.31"
"Eritrea";"ERI";"2008";"99.30"
"Eritrea";"ERI";"2009";"99.32"
"Eritrea";"ERI";"2010";"99.36"
"Eritrea";"ERI";"2011";"99.41"
"Eritrea";"ERI";"2012";"99.44"
"Estonia";"EST";"1990";"8.38"
"Estonia";"EST";"1991";"8.69"
"Estonia";"EST";"1992";"4.47"
"Estonia";"EST";"1993";"6.80"
"Estonia";"EST";"1994";"1.42"
"Estonia";"EST";"1995";"1.18"
"Estonia";"EST";"1996";"1.10"
"Estonia";"EST";"1997";"1.93"
"Estonia";"EST";"1998";"3.04"
"Estonia";"EST";"1999";"3.59"
"Estonia";"EST";"2000";"0.66"
"Estonia";"EST";"2001";"0.47"
"Estonia";"EST";"2002";"0.32"
"Estonia";"EST";"2003";"0.39"
"Estonia";"EST";"2004";"0.41"
"Estonia";"EST";"2005";"0.31"
"Estonia";"EST";"2006";"0.31"
"Estonia";"EST";"2007";"0.28"
"Estonia";"EST";"2008";"0.35"
"Estonia";"EST";"2009";"0.51"
"Estonia";"EST";"2010";"0.32"
"Estonia";"EST";"2011";"0.33"
"Estonia";"EST";"2012";"0.48"
"Estonia";"EST";"2013";"0.44"
"Ethiopia";"ETH";"1971";"48.74"
"Ethiopia";"ETH";"1972";"48.94"
"Ethiopia";"ETH";"1973";"43.65"
"Ethiopia";"ETH";"1974";"40.72"
"Ethiopia";"ETH";"1975";"39.62"
"Ethiopia";"ETH";"1976";"36.98"
"Ethiopia";"ETH";"1977";"30.94"
"Ethiopia";"ETH";"1978";"28.40"
"Ethiopia";"ETH";"1979";"29.87"
"Ethiopia";"ETH";"1980";"29.75"
"Ethiopia";"ETH";"1981";"29.68"
"Ethiopia";"ETH";"1982";"27.32"
"Ethiopia";"ETH";"1983";"26.74"
"Ethiopia";"ETH";"1984";"24.18"
"Ethiopia";"ETH";"1985";"23.99"
"Ethiopia";"ETH";"1986";"21.64"
"Ethiopia";"ETH";"1987";"19.17"
"Ethiopia";"ETH";"1988";"18.81"
"Ethiopia";"ETH";"1989";"17.97"
"Ethiopia";"ETH";"1990";"11.65"
"Ethiopia";"ETH";"1991";"10.50"
"Ethiopia";"ETH";"1992";"7.25"
"Ethiopia";"ETH";"1993";"8.68"
"Ethiopia";"ETH";"1994";"6.69"
"Ethiopia";"ETH";"1995";"6.48"
"Ethiopia";"ETH";"1996";"5.80"
"Ethiopia";"ETH";"1997";"2.97"
"Ethiopia";"ETH";"1998";"2.90"
"Ethiopia";"ETH";"1999";"1.16"
"Ethiopia";"ETH";"2000";"1.37"
"Ethiopia";"ETH";"2001";"0.94"
"Ethiopia";"ETH";"2002";"1.03"
"Ethiopia";"ETH";"2003";"0.70"
"Ethiopia";"ETH";"2004";"0.71"
"Ethiopia";"ETH";"2005";"0.42"
"Ethiopia";"ETH";"2006";"0.31"
"Ethiopia";"ETH";"2007";"4.57"
"Ethiopia";"ETH";"2008";"12.36"
"Ethiopia";"ETH";"2009";"11.12"
"Ethiopia";"ETH";"2010";"0.62"
"Ethiopia";"ETH";"2011";"0.59"
"Ethiopia";"ETH";"2012";"0.60"
"Euro area";"EMU";"1960";"5.04"
"Euro area";"EMU";"1961";"7.40"
"Euro area";"EMU";"1962";"9.93"
"Euro area";"EMU";"1963";"11.42"
"Euro area";"EMU";"1964";"15.85"
"Euro area";"EMU";"1965";"16.77"
"Euro area";"EMU";"1966";"17.24"
"Euro area";"EMU";"1967";"18.70"
"Euro area";"EMU";"1968";"19.70"
"Euro area";"EMU";"1969";"21.72"
"Euro area";"EMU";"1970";"22.98"
"Euro area";"EMU";"1971";"24.75"
"Euro area";"EMU";"1972";"26.15"
"Euro area";"EMU";"1973";"28.86"
"Euro area";"EMU";"1974";"25.98"
"Euro area";"EMU";"1975";"24.13"
"Euro area";"EMU";"1976";"26.17"
"Euro area";"EMU";"1977";"20.88"
"Euro area";"EMU";"1978";"22.44"
"Euro area";"EMU";"1979";"21.87"
"Euro area";"EMU";"1980";"22.36"
"Euro area";"EMU";"1981";"19.33"
"Euro area";"EMU";"1982";"16.23"
"Euro area";"EMU";"1983";"13.21"
"Euro area";"EMU";"1984";"9.35"
"Euro area";"EMU";"1985";"8.58"
"Euro area";"EMU";"1986";"8.63"
"Euro area";"EMU";"1987";"8.84"
"Euro area";"EMU";"1988";"8.21"
"Euro area";"EMU";"1989";"9.55"
"Euro area";"EMU";"1990";"9.62"
"Euro area";"EMU";"1991";"10.45"
"Euro area";"EMU";"1992";"10.85"
"Euro area";"EMU";"1993";"9.89"
"Euro area";"EMU";"1994";"9.73"
"Euro area";"EMU";"1995";"10.11"
"Euro area";"EMU";"1996";"9.32"
"Euro area";"EMU";"1997";"9.06"
"Euro area";"EMU";"1998";"9.33"
"Euro area";"EMU";"1999";"8.51"
"Euro area";"EMU";"2000";"7.37"
"Euro area";"EMU";"2001";"6.87"
"Euro area";"EMU";"2002";"7.50"
"Euro area";"EMU";"2003";"6.62"
"Euro area";"EMU";"2004";"5.65"
"Euro area";"EMU";"2005";"5.48"
"Euro area";"EMU";"2006";"5.06"
"Euro area";"EMU";"2007";"4.21"
"Euro area";"EMU";"2008";"3.94"
"Euro area";"EMU";"2009";"3.72"
"Euro area";"EMU";"2010";"3.14"
"Euro area";"EMU";"2011";"2.77"
"Euro area";"EMU";"2012";"2.80"
"Europe & Central Asia (all income levels)";"ECS";"1971";"13.27"
"Europe & Central Asia (all income levels)";"ECS";"1972";"14.53"
"Europe & Central Asia (all income levels)";"ECS";"1973";"14.84"
"Europe & Central Asia (all income levels)";"ECS";"1974";"14.05"
"Europe & Central Asia (all income levels)";"ECS";"1975";"12.27"
"Europe & Central Asia (all income levels)";"ECS";"1976";"13.04"
"Europe & Central Asia (all income levels)";"ECS";"1977";"11.27"
"Europe & Central Asia (all income levels)";"ECS";"1978";"11.82"
"Europe & Central Asia (all income levels)";"ECS";"1979";"11.34"
"Europe & Central Asia (all income levels)";"ECS";"1980";"10.58"
"Europe & Central Asia (all income levels)";"ECS";"1981";"9.19"
"Europe & Central Asia (all income levels)";"ECS";"1982";"7.87"
"Europe & Central Asia (all income levels)";"ECS";"1983";"6.60"
"Europe & Central Asia (all income levels)";"ECS";"1984";"6.82"
"Europe & Central Asia (all income levels)";"ECS";"1985";"5.28"
"Europe & Central Asia (all income levels)";"ECS";"1986";"4.92"
"Europe & Central Asia (all income levels)";"ECS";"1987";"4.74"
"Europe & Central Asia (all income levels)";"ECS";"1988";"4.26"
"Europe & Central Asia (all income levels)";"ECS";"1989";"4.82"
"Europe & Central Asia (all income levels)";"ECS";"1990";"10.01"
"Europe & Central Asia (all income levels)";"ECS";"1991";"9.84"
"Europe & Central Asia (all income levels)";"ECS";"1992";"9.20"
"Europe & Central Asia (all income levels)";"ECS";"1993";"8.06"
"Europe & Central Asia (all income levels)";"ECS";"1994";"7.76"
"Europe & Central Asia (all income levels)";"ECS";"1995";"7.91"
"Europe & Central Asia (all income levels)";"ECS";"1996";"7.19"
"Europe & Central Asia (all income levels)";"ECS";"1997";"6.68"
"Europe & Central Asia (all income levels)";"ECS";"1998";"6.83"
"Europe & Central Asia (all income levels)";"ECS";"1999";"6.09"
"Europe & Central Asia (all income levels)";"ECS";"2000";"5.21"
"Europe & Central Asia (all income levels)";"ECS";"2001";"4.77"
"Europe & Central Asia (all income levels)";"ECS";"2002";"4.95"
"Europe & Central Asia (all income levels)";"ECS";"2003";"4.53"
"Europe & Central Asia (all income levels)";"ECS";"2004";"3.79"
"Europe & Central Asia (all income levels)";"ECS";"2005";"3.56"
"Europe & Central Asia (all income levels)";"ECS";"2006";"3.41"
"Europe & Central Asia (all income levels)";"ECS";"2007";"2.78"
"Europe & Central Asia (all income levels)";"ECS";"2008";"2.60"
"Europe & Central Asia (all income levels)";"ECS";"2009";"2.52"
"Europe & Central Asia (all income levels)";"ECS";"2010";"1.88"
"Europe & Central Asia (all income levels)";"ECS";"2011";"1.92"
"Europe & Central Asia (all income levels)";"ECS";"2012";"1.93"
"Europe & Central Asia (developing only)";"ECA";"1990";"14.68"
"Europe & Central Asia (developing only)";"ECA";"1991";"13.09"
"Europe & Central Asia (developing only)";"ECA";"1992";"10.29"
"Europe & Central Asia (developing only)";"ECA";"1993";"8.92"
"Europe & Central Asia (developing only)";"ECA";"1994";"8.08"
"Europe & Central Asia (developing only)";"ECA";"1995";"8.58"
"Europe & Central Asia (developing only)";"ECA";"1996";"7.33"
"Europe & Central Asia (developing only)";"ECA";"1997";"6.77"
"Europe & Central Asia (developing only)";"ECA";"1998";"6.44"
"Europe & Central Asia (developing only)";"ECA";"1999";"6.22"
"Europe & Central Asia (developing only)";"ECA";"2000";"5.89"
"Europe & Central Asia (developing only)";"ECA";"2001";"5.02"
"Europe & Central Asia (developing only)";"ECA";"2002";"4.72"
"Europe & Central Asia (developing only)";"ECA";"2003";"4.31"
"Europe & Central Asia (developing only)";"ECA";"2004";"3.35"
"Europe & Central Asia (developing only)";"ECA";"2005";"2.95"
"Europe & Central Asia (developing only)";"ECA";"2006";"2.68"
"Europe & Central Asia (developing only)";"ECA";"2007";"2.39"
"Europe & Central Asia (developing only)";"ECA";"2008";"2.05"
"Europe & Central Asia (developing only)";"ECA";"2009";"2.12"
"Europe & Central Asia (developing only)";"ECA";"2010";"0.81"
"Europe & Central Asia (developing only)";"ECA";"2011";"0.53"
"Europe & Central Asia (developing only)";"ECA";"2012";"0.67"
"European Union";"EUU";"1960";"7.10"
"European Union";"EUU";"1961";"8.21"
"European Union";"EUU";"1962";"9.60"
"European Union";"EUU";"1963";"10.51"
"European Union";"EUU";"1964";"13.09"
"European Union";"EUU";"1965";"13.93"
"European Union";"EUU";"1966";"14.67"
"European Union";"EUU";"1967";"15.31"
"European Union";"EUU";"1968";"16.12"
"European Union";"EUU";"1969";"18.34"
"European Union";"EUU";"1970";"20.44"
"European Union";"EUU";"1971";"22.62"
"European Union";"EUU";"1972";"24.75"
"European Union";"EUU";"1973";"25.34"
"European Union";"EUU";"1974";"24.06"
"European Union";"EUU";"1975";"21.12"
"European Union";"EUU";"1976";"22.35"
"European Union";"EUU";"1977";"19.18"
"European Union";"EUU";"1978";"20.19"
"European Union";"EUU";"1979";"19.49"
"European Union";"EUU";"1980";"18.17"
"European Union";"EUU";"1981";"15.86"
"European Union";"EUU";"1982";"13.54"
"European Union";"EUU";"1983";"11.28"
"European Union";"EUU";"1984";"11.66"
"European Union";"EUU";"1985";"8.94"
"European Union";"EUU";"1986";"8.31"
"European Union";"EUU";"1987";"8.07"
"European Union";"EUU";"1988";"7.34"
"European Union";"EUU";"1989";"8.31"
"European Union";"EUU";"1990";"8.71"
"European Union";"EUU";"1991";"8.86"
"European Union";"EUU";"1992";"9.29"
"European Union";"EUU";"1993";"8.40"
"European Union";"EUU";"1994";"8.12"
"European Union";"EUU";"1995";"8.38"
"European Union";"EUU";"1996";"7.88"
"European Union";"EUU";"1997";"7.41"
"European Union";"EUU";"1998";"7.48"
"European Union";"EUU";"1999";"6.88"
"European Union";"EUU";"2000";"5.91"
"European Union";"EUU";"2001";"5.53"
"European Union";"EUU";"2002";"5.91"
"European Union";"EUU";"2003";"5.35"
"European Union";"EUU";"2004";"4.49"
"European Union";"EUU";"2005";"4.33"
"European Union";"EUU";"2006";"4.08"
"European Union";"EUU";"2007";"3.41"
"European Union";"EUU";"2008";"3.24"
"European Union";"EUU";"2009";"3.10"
"European Union";"EUU";"2010";"2.61"
"European Union";"EUU";"2011";"2.22"
"European Union";"EUU";"2012";"2.23"
"Finland";"FIN";"1960";"9.09"
"Finland";"FIN";"1961";"6.11"
"Finland";"FIN";"1962";"4.36"
"Finland";"FIN";"1963";"10.16"
"Finland";"FIN";"1964";"12.83"
"Finland";"FIN";"1965";"11.89"
"Finland";"FIN";"1966";"14.48"
"Finland";"FIN";"1967";"11.41"
"Finland";"FIN";"1968";"17.34"
"Finland";"FIN";"1969";"22.85"
"Finland";"FIN";"1970";"27.55"
"Finland";"FIN";"1971";"23.03"
"Finland";"FIN";"1972";"25.66"
"Finland";"FIN";"1973";"31.65"
"Finland";"FIN";"1974";"22.13"
"Finland";"FIN";"1975";"18.67"
"Finland";"FIN";"1976";"24.09"
"Finland";"FIN";"1977";"18.32"
"Finland";"FIN";"1978";"14.11"
"Finland";"FIN";"1979";"11.45"
"Finland";"FIN";"1980";"10.84"
"Finland";"FIN";"1981";"6.57"
"Finland";"FIN";"1982";"4.26"
"Finland";"FIN";"1983";"2.53"
"Finland";"FIN";"1984";"2.59"
"Finland";"FIN";"1985";"2.68"
"Finland";"FIN";"1986";"2.51"
"Finland";"FIN";"1987";"2.75"
"Finland";"FIN";"1988";"3.00"
"Finland";"FIN";"1989";"2.13"
"Finland";"FIN";"1990";"3.09"
"Finland";"FIN";"1991";"1.84"
"Finland";"FIN";"1992";"2.41"
"Finland";"FIN";"1993";"2.30"
"Finland";"FIN";"1994";"2.61"
"Finland";"FIN";"1995";"2.26"
"Finland";"FIN";"1996";"1.91"
"Finland";"FIN";"1997";"1.99"
"Finland";"FIN";"1998";"1.70"
"Finland";"FIN";"1999";"1.34"
"Finland";"FIN";"2000";"0.84"
"Finland";"FIN";"2001";"0.89"
"Finland";"FIN";"2002";"1.19"
"Finland";"FIN";"2003";"1.15"
"Finland";"FIN";"2004";"0.72"
"Finland";"FIN";"2005";"0.71"
"Finland";"FIN";"2006";"0.58"
"Finland";"FIN";"2007";"0.58"
"Finland";"FIN";"2008";"0.84"
"Finland";"FIN";"2009";"0.74"
"Finland";"FIN";"2010";"0.60"
"Finland";"FIN";"2011";"0.57"
"Finland";"FIN";"2012";"0.44"
"Finland";"FIN";"2013";"0.43"
"Fragile and conflict affected situations";"FCS";"1971";"20.15"
"Fragile and conflict affected situations";"FCS";"1972";"20.23"
"Fragile and conflict affected situations";"FCS";"1973";"21.84"
"Fragile and conflict affected situations";"FCS";"1974";"21.63"
"Fragile and conflict affected situations";"FCS";"1975";"19.27"
"Fragile and conflict affected situations";"FCS";"1976";"18.16"
"Fragile and conflict affected situations";"FCS";"1977";"23.21"
"Fragile and conflict affected situations";"FCS";"1978";"26.66"
"Fragile and conflict affected situations";"FCS";"1979";"27.46"
"Fragile and conflict affected situations";"FCS";"1980";"34.21"
"Fragile and conflict affected situations";"FCS";"1981";"36.83"
"Fragile and conflict affected situations";"FCS";"1982";"40.01"
"Fragile and conflict affected situations";"FCS";"1983";"44.75"
"Fragile and conflict affected situations";"FCS";"1984";"45.80"
"Fragile and conflict affected situations";"FCS";"1985";"44.17"
"Fragile and conflict affected situations";"FCS";"1986";"44.61"
"Fragile and conflict affected situations";"FCS";"1987";"42.25"
"Fragile and conflict affected situations";"FCS";"1988";"38.43"
"Fragile and conflict affected situations";"FCS";"1989";"34.90"
"Fragile and conflict affected situations";"FCS";"1990";"39.03"
"Fragile and conflict affected situations";"FCS";"1991";"38.84"
"Fragile and conflict affected situations";"FCS";"1992";"44.68"
"Fragile and conflict affected situations";"FCS";"1993";"48.17"
"Fragile and conflict affected situations";"FCS";"1994";"48.30"
"Fragile and conflict affected situations";"FCS";"1995";"45.19"
"Fragile and conflict affected situations";"FCS";"1996";"44.14"
"Fragile and conflict affected situations";"FCS";"1997";"45.07"
"Fragile and conflict affected situations";"FCS";"1998";"47.02"
"Fragile and conflict affected situations";"FCS";"1999";"45.86"
"Fragile and conflict affected situations";"FCS";"2000";"44.85"
"Fragile and conflict affected situations";"FCS";"2001";"44.50"
"Fragile and conflict affected situations";"FCS";"2002";"45.28"
"Fragile and conflict affected situations";"FCS";"2003";"44.01"
"Fragile and conflict affected situations";"FCS";"2004";"45.60"
"Fragile and conflict affected situations";"FCS";"2005";"36.45"
"Fragile and conflict affected situations";"FCS";"2006";"32.29"
"Fragile and conflict affected situations";"FCS";"2007";"34.89"
"Fragile and conflict affected situations";"FCS";"2008";"35.85"
"Fragile and conflict affected situations";"FCS";"2009";"31.01"
"Fragile and conflict affected situations";"FCS";"2010";"26.35"
"Fragile and conflict affected situations";"FCS";"2011";"24.18"
"Fragile and conflict affected situations";"FCS";"2012";"24.91"
"France";"FRA";"1960";"3.55"
"France";"FRA";"1961";"4.45"
"France";"FRA";"1962";"6.17"
"France";"FRA";"1963";"7.75"
"France";"FRA";"1964";"13.42"
"France";"FRA";"1965";"11.31"
"France";"FRA";"1966";"9.33"
"France";"FRA";"1967";"11.86"
"France";"FRA";"1968";"10.33"
"France";"FRA";"1969";"13.88"
"France";"FRA";"1970";"21.97"
"France";"FRA";"1971";"28.09"
"France";"FRA";"1972";"34.47"
"France";"FRA";"1973";"40.17"
"France";"FRA";"1974";"36.94"
"France";"FRA";"1975";"30.46"
"France";"FRA";"1976";"34.94"
"France";"FRA";"1977";"23.15"
"France";"FRA";"1978";"24.54"
"France";"FRA";"1979";"22.08"
"France";"FRA";"1980";"18.83"
"France";"FRA";"1981";"11.80"
"France";"FRA";"1982";"9.37"
"France";"FRA";"1983";"5.26"
"France";"FRA";"1984";"2.58"
"France";"FRA";"1985";"2.06"
"France";"FRA";"1986";"1.51"
"France";"FRA";"1987";"1.53"
"France";"FRA";"1988";"1.44"
"France";"FRA";"1989";"2.91"
"France";"FRA";"1990";"2.08"
"France";"FRA";"1991";"3.12"
"France";"FRA";"1992";"2.03"
"France";"FRA";"1993";"1.30"
"France";"FRA";"1994";"1.18"
"France";"FRA";"1995";"1.58"
"France";"FRA";"1996";"1.53"
"France";"FRA";"1997";"1.54"
"France";"FRA";"1998";"2.30"
"France";"FRA";"1999";"1.91"
"France";"FRA";"2000";"1.34"
"France";"FRA";"2001";"1.09"
"France";"FRA";"2002";"1.04"
"France";"FRA";"2003";"1.26"
"France";"FRA";"2004";"1.15"
"France";"FRA";"2005";"1.39"
"France";"FRA";"2006";"1.25"
"France";"FRA";"2007";"1.09"
"France";"FRA";"2008";"1.03"
"France";"FRA";"2009";"0.91"
"France";"FRA";"2010";"0.99"
"France";"FRA";"2011";"0.42"
"France";"FRA";"2012";"0.78"
"France";"FRA";"2013";"0.56"
"Gabon";"GAB";"1971";"100.00"
"Gabon";"GAB";"1972";"96.27"
"Gabon";"GAB";"1973";"96.97"
"Gabon";"GAB";"1974";"48.19"
"Gabon";"GAB";"1975";"43.48"
"Gabon";"GAB";"1976";"50.61"
"Gabon";"GAB";"1977";"32.05"
"Gabon";"GAB";"1978";"32.11"
"Gabon";"GAB";"1979";"40.38"
"Gabon";"GAB";"1980";"50.94"
"Gabon";"GAB";"1981";"30.76"
"Gabon";"GAB";"1982";"26.99"
"Gabon";"GAB";"1983";"24.97"
"Gabon";"GAB";"1984";"23.27"
"Gabon";"GAB";"1985";"22.53"
"Gabon";"GAB";"1986";"21.96"
"Gabon";"GAB";"1987";"22.01"
"Gabon";"GAB";"1988";"22.09"
"Gabon";"GAB";"1989";"11.42"
"Gabon";"GAB";"1990";"11.25"
"Gabon";"GAB";"1991";"10.56"
"Gabon";"GAB";"1992";"10.37"
"Gabon";"GAB";"1993";"10.91"
"Gabon";"GAB";"1994";"6.66"
"Gabon";"GAB";"1995";"7.64"
"Gabon";"GAB";"1996";"15.98"
"Gabon";"GAB";"1997";"15.68"
"Gabon";"GAB";"1998";"20.25"
"Gabon";"GAB";"1999";"18.37"
"Gabon";"GAB";"2000";"20.53"
"Gabon";"GAB";"2001";"18.52"
"Gabon";"GAB";"2002";"19.07"
"Gabon";"GAB";"2003";"21.91"
"Gabon";"GAB";"2004";"24.50"
"Gabon";"GAB";"2005";"30.89"
"Gabon";"GAB";"2006";"26.35"
"Gabon";"GAB";"2007";"37.54"
"Gabon";"GAB";"2008";"26.68"
"Gabon";"GAB";"2009";"17.37"
"Gabon";"GAB";"2010";"15.26"
"Gabon";"GAB";"2011";"15.41"
"Gabon";"GAB";"2012";"17.80"
"Georgia";"GEO";"1990";"29.17"
"Georgia";"GEO";"1991";"24.92"
"Georgia";"GEO";"1992";"5.05"
"Georgia";"GEO";"1993";"5.85"
"Georgia";"GEO";"1994";"4.43"
"Georgia";"GEO";"1995";"21.01"
"Georgia";"GEO";"1996";"6.18"
"Georgia";"GEO";"1997";"5.47"
"Georgia";"GEO";"1998";"4.20"
"Georgia";"GEO";"1999";"3.51"
"Georgia";"GEO";"2000";"3.69"
"Georgia";"GEO";"2001";"0.36"
"Georgia";"GEO";"2002";"0.41"
"Georgia";"GEO";"2003";"0.42"
"Georgia";"GEO";"2004";"0.61"
"Georgia";"GEO";"2005";"0.91"
"Georgia";"GEO";"2006";"0.33"
"Georgia";"GEO";"2007";"0.29"
"Georgia";"GEO";"2008";"0.14"
"Georgia";"GEO";"2009";"0.46"
"Georgia";"GEO";"2010";"0.32"
"Georgia";"GEO";"2011";"0.07"
"Georgia";"GEO";"2012";"0.00"
"Germany";"DEU";"1960";"2.71"
"Germany";"DEU";"1961";"3.70"
"Germany";"DEU";"1962";"4.57"
"Germany";"DEU";"1963";"6.28"
"Germany";"DEU";"1964";"7.75"
"Germany";"DEU";"1965";"9.98"
"Germany";"DEU";"1966";"12.32"
"Germany";"DEU";"1967";"11.84"
"Germany";"DEU";"1968";"11.95"
"Germany";"DEU";"1969";"12.97"
"Germany";"DEU";"1970";"12.21"
"Germany";"DEU";"1971";"11.66"
"Germany";"DEU";"1972";"12.21"
"Germany";"DEU";"1973";"11.98"
"Germany";"DEU";"1974";"8.27"
"Germany";"DEU";"1975";"8.25"
"Germany";"DEU";"1976";"8.54"
"Germany";"DEU";"1977";"7.22"
"Germany";"DEU";"1978";"7.41"
"Germany";"DEU";"1979";"6.28"
"Germany";"DEU";"1980";"5.73"
"Germany";"DEU";"1981";"4.46"
"Germany";"DEU";"1982";"3.79"
"Germany";"DEU";"1983";"2.68"
"Germany";"DEU";"1984";"1.82"
"Germany";"DEU";"1985";"1.84"
"Germany";"DEU";"1986";"2.61"
"Germany";"DEU";"1987";"2.60"
"Germany";"DEU";"1988";"2.16"
"Germany";"DEU";"1989";"1.87"
"Germany";"DEU";"1990";"1.90"
"Germany";"DEU";"1991";"2.75"
"Germany";"DEU";"1992";"2.48"
"Germany";"DEU";"1993";"1.93"
"Germany";"DEU";"1994";"1.67"
"Germany";"DEU";"1995";"1.69"
"Germany";"DEU";"1996";"1.45"
"Germany";"DEU";"1997";"1.25"
"Germany";"DEU";"1998";"1.16"
"Germany";"DEU";"1999";"1.06"
"Germany";"DEU";"2000";"0.84"
"Germany";"DEU";"2001";"0.82"
"Germany";"DEU";"2002";"0.74"
"Germany";"DEU";"2003";"1.71"
"Germany";"DEU";"2004";"1.77"
"Germany";"DEU";"2005";"1.95"
"Germany";"DEU";"2006";"1.73"
"Germany";"DEU";"2007";"1.58"
"Germany";"DEU";"2008";"1.53"
"Germany";"DEU";"2009";"1.71"
"Germany";"DEU";"2010";"1.40"
"Germany";"DEU";"2011";"1.18"
"Germany";"DEU";"2012";"1.22"
"Germany";"DEU";"2013";"1.02"
"Ghana";"GHA";"1971";"1.19"
"Ghana";"GHA";"1972";"1.07"
"Ghana";"GHA";"1973";"0.97"
"Ghana";"GHA";"1974";"0.75"
"Ghana";"GHA";"1975";"0.98"
"Ghana";"GHA";"1976";"1.11"
"Ghana";"GHA";"1977";"1.15"
"Ghana";"GHA";"1978";"1.38"
"Ghana";"GHA";"1979";"1.13"
"Ghana";"GHA";"1980";"0.77"
"Ghana";"GHA";"1981";"0.65"
"Ghana";"GHA";"1982";"0.56"
"Ghana";"GHA";"1983";"0.93"
"Ghana";"GHA";"1984";"1.80"
"Ghana";"GHA";"1985";"1.03"
"Ghana";"GHA";"1986";"0.68"
"Ghana";"GHA";"1987";"0.00"
"Ghana";"GHA";"1988";"0.00"
"Ghana";"GHA";"1989";"0.00"
"Ghana";"GHA";"1990";"0.00"
"Ghana";"GHA";"1991";"0.00"
"Ghana";"GHA";"1992";"0.00"
"Ghana";"GHA";"1993";"0.35"
"Ghana";"GHA";"1994";"0.46"
"Ghana";"GHA";"1995";"0.31"
"Ghana";"GHA";"1996";"0.03"
"Ghana";"GHA";"1997";"0.51"
"Ghana";"GHA";"1998";"0.00"
"Ghana";"GHA";"1999";"0.00"
"Ghana";"GHA";"2000";"0.00"
"Ghana";"GHA";"2001";"0.00"
"Ghana";"GHA";"2002";"0.00"
"Ghana";"GHA";"2003";"0.00"
"Ghana";"GHA";"2004";"0.00"
"Ghana";"GHA";"2005";"0.00"
"Ghana";"GHA";"2006";"0.00"
"Ghana";"GHA";"2007";"0.00"
"Ghana";"GHA";"2008";"0.00"
"Ghana";"GHA";"2009";"0.00"
"Ghana";"GHA";"2010";"0.00"
"Ghana";"GHA";"2011";"0.00"
"Ghana";"GHA";"2012";"0.00"
"Greece";"GRC";"1960";"26.33"
"Greece";"GRC";"1961";"26.55"
"Greece";"GRC";"1962";"35.61"
"Greece";"GRC";"1963";"29.54"
"Greece";"GRC";"1964";"30.97"
"Greece";"GRC";"1965";"35.02"
"Greece";"GRC";"1966";"30.29"
"Greece";"GRC";"1967";"41.03"
"Greece";"GRC";"1968";"45.80"
"Greece";"GRC";"1969";"39.96"
"Greece";"GRC";"1970";"34.84"
"Greece";"GRC";"1971";"33.88"
"Greece";"GRC";"1972";"42.11"
"Greece";"GRC";"1973";"49.54"
"Greece";"GRC";"1974";"46.30"
"Greece";"GRC";"1975";"41.11"
"Greece";"GRC";"1976";"33.94"
"Greece";"GRC";"1977";"31.85"
"Greece";"GRC";"1978";"37.42"
"Greece";"GRC";"1979";"36.92"
"Greece";"GRC";"1980";"40.12"
"Greece";"GRC";"1981";"32.56"
"Greece";"GRC";"1982";"30.35"
"Greece";"GRC";"1983";"28.35"
"Greece";"GRC";"1984";"27.73"
"Greece";"GRC";"1985";"25.81"
"Greece";"GRC";"1986";"21.39"
"Greece";"GRC";"1987";"21.72"
"Greece";"GRC";"1988";"19.04"
"Greece";"GRC";"1989";"20.51"
"Greece";"GRC";"1990";"22.27"
"Greece";"GRC";"1991";"24.75"
"Greece";"GRC";"1992";"21.99"
"Greece";"GRC";"1993";"20.55"
